Timestamp,Power_Output(kW),Irradiance(W/m2),Temperature(C),Humidity(%),Dust_Level(%),Voltage(V),Current(A),Efficiency(%),Maintenance_Status,Maintenance_Description
2020-09-30 15:00:00,105.31,539.5,32.71,33.79,16.35,245.43,0.43,19.52,Not Required,Normal operation
2020-09-30 18:00:00,8.79,46.46,29.33,77.33,40.04,216.41,0.04,18.92,Not Required,Normal operation
2020-10-01 06:00:00,0.0,0.0,27.16,79.49,82.93,244.08,0.0,0.0,Required,Clean panels
2020-10-01 09:00:00,59.45,280.42,41.15,64.7,15.8,232.88,0.26,21.2,Warning,Check shading
2020-10-01 12:00:00,344.37,2062.46,27.24,43.1,50.66,238.25,1.45,16.7,Not Required,Normal operation
2020-10-01 15:00:00,205.76,870.96,28.71,72.5,74.54,220.61,0.93,23.62,Warning,Minor cleaning suggested
2020-10-01 18:00:00,1.69,8.77,40.12,33.76,64.71,240.12,0.01,19.27,Warning,Check shading
2020-10-02 06:00:00,0.0,0.0,30.99,48.23,8.97,222.12,0.0,0.0,Required,Cooling system check
2020-10-02 09:00:00,57.17,288.54,41.42,76.9,85.97,224.96,0.25,19.81,Required,Clean panels
2020-10-02 12:00:00,314.7,1347.87,40.31,56.97,13.02,215.65,1.46,23.35,Warning,Minor cleaning suggested
2020-10-02 15:00:00,118.49,581.3,39.59,42.77,31.2,200.45,0.59,20.38,Warning,Inspect inverter
2020-10-02 18:00:00,3.08,18.42,31.96,33.81,16.08,229.26,0.01,16.72,Not Required,Normal operation
2020-10-03 06:00:00,3.41,19.83,44.49,48.37,61.01,241.39,0.01,17.2,Required,Check wiring
2020-10-03 09:00:00,35.39,165.94,21.13,76.05,38.33,220.3,0.16,21.33,Not Required,Normal operation
2020-10-03 12:00:00,208.78,1021.84,34.96,52.59,67.03,218.32,0.96,20.43,Warning,Minor cleaning suggested
2020-10-03 15:00:00,207.62,1074.29,28.33,31.2,28.0,239.88,0.87,19.33,Not Required,Normal operation
2020-10-03 18:00:00,0.0,0.0,20.95,25.89,13.19,248.76,0.0,0.0,Required,Cooling system check
2020-10-04 06:00:00,0.01,0.06,44.89,72.78,94.79,203.91,0.0,16.67,Required,Clean panels
2020-10-04 09:00:00,153.96,784.23,21.58,67.49,50.72,232.74,0.66,19.63,Not Required,Normal operation
2020-10-04 12:00:00,385.63,1784.22,35.3,21.08,18.56,242.19,1.59,21.61,Not Required,Normal operation
2020-10-04 15:00:00,189.1,783.54,38.13,55.39,45.29,201.68,0.94,24.13,Warning,Minor cleaning suggested
2020-10-04 18:00:00,0.78,3.88,34.37,61.7,34.44,245.22,0.0,20.1,Not Required,Normal operation
2020-10-05 06:00:00,0.0,0.0,22.61,40.53,74.17,230.12,0.0,0.0,Required,Cooling system check
2020-10-05 09:00:00,158.73,864.78,33.25,34.48,85.79,241.61,0.66,18.35,Required,Clean panels
2020-10-05 12:00:00,204.54,976.8,23.37,41.0,18.96,210.54,0.97,20.94,Not Required,Normal operation
2020-10-05 15:00:00,166.69,994.84,29.21,44.19,16.79,206.58,0.81,16.76,Not Required,Normal operation
2020-10-05 18:00:00,0.0,0.0,38.98,42.88,80.66,246.93,0.0,0.0,Required,Clean panels
2020-10-06 06:00:00,0.0,0.0,35.7,28.55,88.46,235.14,0.0,0.0,Required,Clean panels
2020-10-06 09:00:00,37.13,169.99,27.02,41.81,21.4,235.64,0.16,21.84,Not Required,Normal operation
2020-10-06 12:00:00,258.97,1342.74,42.16,77.11,68.87,239.75,1.08,19.29,Required,Check wiring
2020-10-06 15:00:00,129.96,596.28,44.75,29.66,74.72,238.67,0.54,21.8,Required,Clean panels
2020-10-06 18:00:00,0.0,0.0,20.59,69.45,30.36,236.22,0.0,0.0,Required,Check wiring
2020-10-07 06:00:00,0.0,0.0,42.79,70.69,48.82,230.41,0.0,0.0,Required,Clean panels
2020-10-07 09:00:00,98.95,469.92,39.87,48.09,66.42,203.55,0.49,21.06,Warning,Check shading
2020-10-07 12:00:00,234.3,1127.25,30.38,40.29,48.73,229.99,1.02,20.79,Not Required,Normal operation
2020-10-07 15:00:00,248.82,1291.48,29.25,62.68,34.45,233.33,1.07,19.27,Not Required,Normal operation
2020-10-07 18:00:00,0.0,0.0,40.62,69.26,39.13,232.81,0.0,0.0,Required,Clean panels
2020-10-08 06:00:00,3.08,17.86,27.19,57.68,72.89,209.06,0.01,17.25,Warning,Check shading
2020-10-08 09:00:00,71.87,344.98,44.2,21.51,96.07,224.0,0.32,20.83,Required,Check wiring
2020-10-08 12:00:00,222.36,969.32,24.21,67.81,46.26,249.8,0.89,22.94,Not Required,Normal operation
2020-10-08 15:00:00,161.25,920.52,24.77,44.56,32.85,217.51,0.74,17.52,Not Required,Normal operation
2020-10-08 18:00:00,6.19,36.45,30.39,68.4,92.97,232.69,0.03,16.98,Required,Check wiring
2020-10-09 06:00:00,6.66,35.38,28.79,25.19,35.5,208.73,0.03,18.82,Not Required,Normal operation
2020-10-09 09:00:00,52.97,313.89,27.03,72.27,49.72,238.89,0.22,16.88,Not Required,Normal operation
2020-10-09 12:00:00,358.88,1726.79,33.78,40.31,50.97,202.26,1.77,20.78,Not Required,Normal operation
2020-10-09 15:00:00,136.98,665.76,24.08,49.47,64.16,224.63,0.61,20.57,Warning,Check shading
2020-10-09 18:00:00,0.0,0.0,35.2,27.42,28.09,218.62,0.0,0.0,Required,Check wiring
2020-10-10 06:00:00,0.19,0.82,32.46,32.21,59.26,223.07,0.0,23.17,Not Required,Normal operation
2020-10-10 09:00:00,51.7,246.13,28.5,34.5,48.77,213.92,0.24,21.01,Not Required,Normal operation
2020-10-10 12:00:00,217.17,986.63,41.4,63.19,25.54,220.66,0.98,22.01,Warning,Minor cleaning suggested
2020-10-10 15:00:00,101.0,577.18,43.25,70.33,37.18,203.24,0.5,17.5,Required,Cooling system check
2020-10-10 18:00:00,0.0,0.0,24.7,54.64,76.98,229.34,0.0,0.0,Required,Cooling system check
2020-10-11 06:00:00,0.74,3.19,29.27,20.91,52.52,213.44,0.0,23.2,Not Required,Normal operation
2020-10-11 09:00:00,43.58,183.03,37.86,55.01,87.1,234.2,0.19,23.81,Required,Check wiring
2020-10-11 12:00:00,208.38,917.85,22.55,51.62,10.55,240.18,0.87,22.7,Not Required,Normal operation
2020-10-11 15:00:00,227.98,980.95,40.56,70.78,14.87,208.85,1.09,23.24,Warning,Inspect inverter
2020-10-11 18:00:00,7.89,32.2,31.28,73.24,19.56,203.86,0.04,24.5,Not Required,Normal operation
2020-10-12 06:00:00,0.0,0.0,34.37,62.47,39.91,221.15,0.0,0.0,Required,Clean panels
2020-10-12 09:00:00,117.69,590.33,31.39,24.04,90.68,213.4,0.55,19.94,Required,Cooling system check
2020-10-12 12:00:00,488.45,2724.82,26.43,72.01,21.35,233.85,2.09,17.93,Not Required,Normal operation
2020-10-12 15:00:00,132.8,580.16,34.3,73.06,83.58,206.13,0.64,22.89,Required,Cooling system check
2020-10-12 18:00:00,1.05,4.71,37.21,36.56,40.07,216.62,0.0,22.29,Not Required,Normal operation
2020-10-13 06:00:00,5.52,26.41,25.97,23.74,12.07,232.25,0.02,20.9,Not Required,Normal operation
2020-10-13 09:00:00,52.55,242.56,28.2,52.9,39.24,200.12,0.26,21.66,Not Required,Normal operation
2020-10-13 12:00:00,437.83,2308.85,35.32,33.98,29.77,221.16,1.98,18.96,Not Required,Normal operation
2020-10-13 15:00:00,197.25,858.67,38.04,28.4,17.61,222.74,0.89,22.97,Warning,Inspect inverter
2020-10-13 18:00:00,0.0,0.0,42.93,59.65,79.81,240.38,0.0,0.0,Required,Check wiring
2020-10-14 06:00:00,8.44,44.41,30.8,40.01,72.96,238.12,0.04,19.0,Warning,Minor cleaning suggested
2020-10-14 09:00:00,57.07,309.01,40.94,49.44,25.37,233.3,0.24,18.47,Warning,Inspect inverter
2020-10-14 12:00:00,325.46,1654.89,31.98,48.82,50.58,208.8,1.56,19.67,Not Required,Normal operation
2020-10-14 15:00:00,217.09,1131.3,29.03,43.84,88.82,200.5,1.08,19.19,Required,Cooling system check
2020-10-14 18:00:00,0.0,0.0,40.13,28.72,8.96,226.49,0.0,0.0,Required,Clean panels
2020-10-15 06:00:00,0.25,1.13,29.1,53.78,45.24,230.95,0.0,22.12,Not Required,Normal operation
2020-10-15 09:00:00,104.12,433.61,28.49,29.12,38.93,222.95,0.47,24.01,Not Required,Normal operation
2020-10-15 12:00:00,479.0,2149.46,38.73,26.46,43.33,206.97,2.31,22.28,Warning,Check shading
2020-10-15 15:00:00,138.71,669.49,24.71,46.02,42.87,227.07,0.61,20.72,Not Required,Normal operation
2020-10-15 18:00:00,0.0,0.0,31.72,47.9,68.97,236.59,0.0,0.0,Required,Cooling system check
2020-10-16 06:00:00,0.0,0.0,34.82,44.34,71.45,203.33,0.0,0.0,Required,Clean panels
2020-10-16 09:00:00,99.89,474.54,40.29,45.14,86.15,249.31,0.4,21.05,Required,Clean panels
2020-10-16 12:00:00,261.3,1539.95,43.26,76.67,23.66,213.98,1.22,16.97,Required,Clean panels
2020-10-16 15:00:00,228.47,946.23,36.17,58.72,66.73,227.42,1.0,24.15,Warning,Inspect inverter
2020-10-16 18:00:00,1.21,4.98,36.59,75.21,96.99,237.42,0.01,24.3,Required,Clean panels
2020-10-17 06:00:00,1.84,7.59,41.78,39.65,51.96,228.81,0.01,24.24,Warning,Check shading
2020-10-17 09:00:00,98.8,569.11,21.6,37.27,54.98,223.91,0.44,17.36,Not Required,Normal operation
2020-10-17 12:00:00,272.99,1404.17,36.24,68.49,66.95,247.82,1.1,19.44,Warning,Inspect inverter
2020-10-17 15:00:00,105.9,572.89,26.64,71.15,1.25,212.26,0.5,18.49,Not Required,Normal operation
2020-10-17 18:00:00,4.78,28.54,21.96,53.27,82.35,203.69,0.02,16.75,Required,Check wiring
2020-10-18 06:00:00,8.53,47.48,39.85,66.85,66.96,205.91,0.04,17.97,Warning,Check shading
2020-10-18 09:00:00,133.41,707.95,40.99,36.75,49.7,237.06,0.56,18.84,Warning,Check shading
2020-10-18 12:00:00,443.32,2135.73,22.18,69.87,34.5,220.63,2.01,20.76,Not Required,Normal operation
2020-10-18 15:00:00,210.11,1104.68,25.78,55.57,38.98,204.56,1.03,19.02,Not Required,Normal operation
2020-10-18 18:00:00,7.76,33.19,38.18,40.22,1.77,208.74,0.04,23.38,Warning,Inspect inverter
2020-10-19 06:00:00,0.0,0.0,28.62,25.19,80.5,237.4,0.0,0.0,Required,Check wiring
2020-10-19 09:00:00,157.16,674.2,25.97,22.11,41.22,209.27,0.75,23.31,Not Required,Normal operation
2020-10-19 12:00:00,443.13,2263.29,31.88,29.67,89.88,248.75,1.78,19.58,Required,Cooling system check
2020-10-19 15:00:00,184.45,1054.65,38.18,45.89,90.96,234.58,0.79,17.49,Required,Check wiring
2020-10-19 18:00:00,0.49,2.74,39.36,58.74,67.74,234.74,0.0,17.88,Warning,Inspect inverter
2020-10-20 06:00:00,0.0,0.0,32.95,25.29,19.2,248.99,0.0,0.0,Required,Clean panels
2020-10-20 09:00:00,98.65,485.19,25.98,71.72,25.88,233.28,0.42,20.33,Not Required,Normal operation
2020-10-20 12:00:00,258.17,1109.01,43.74,47.6,64.04,232.27,1.11,23.28,Required,Cooling system check
2020-10-20 15:00:00,169.46,770.12,31.31,52.37,18.88,247.04,0.69,22.0,Not Required,Normal operation
2020-10-20 18:00:00,8.53,35.51,29.1,53.33,6.12,226.97,0.04,24.02,Not Required,Normal operation
2020-10-21 06:00:00,0.0,0.0,25.45,23.96,39.6,228.55,0.0,0.0,Required,Cooling system check
2020-10-21 09:00:00,71.25,377.65,28.58,36.69,50.91,246.17,0.29,18.87,Not Required,Normal operation
2020-10-21 12:00:00,351.71,1612.77,33.9,34.6,19.1,236.38,1.49,21.81,Not Required,Normal operation
2020-10-21 15:00:00,135.89,615.27,22.21,38.53,36.06,229.0,0.59,22.09,Not Required,Normal operation
2020-10-21 18:00:00,0.0,0.0,39.88,68.89,92.34,223.04,0.0,0.0,Required,Cooling system check
2020-10-22 06:00:00,0.0,0.0,28.81,79.74,67.03,238.09,0.0,0.0,Required,Check wiring
2020-10-22 09:00:00,57.51,321.09,32.08,23.41,96.51,241.85,0.24,17.91,Required,Check wiring
2020-10-22 12:00:00,371.72,2059.64,33.25,64.8,29.12,242.98,1.53,18.05,Not Required,Normal operation
2020-10-22 15:00:00,248.03,1483.09,28.56,40.87,27.42,234.03,1.06,16.72,Not Required,Normal operation
2020-10-22 18:00:00,1.91,10.72,30.74,54.72,20.74,232.36,0.01,17.82,Not Required,Normal operation
2020-10-23 06:00:00,0.0,0.0,24.16,27.99,81.04,246.4,0.0,0.0,Required,Check wiring
2020-10-23 09:00:00,26.92,143.23,22.26,49.65,45.8,227.02,0.12,18.79,Not Required,Normal operation
2020-10-23 12:00:00,400.26,1749.6,37.9,46.34,7.38,221.88,1.8,22.88,Not Required,Normal operation
2020-10-23 15:00:00,228.41,1264.29,44.48,34.49,89.7,239.46,0.95,18.07,Required,Cooling system check
2020-10-23 18:00:00,7.12,34.41,41.02,67.0,86.0,213.54,0.03,20.69,Required,Clean panels
2020-10-24 06:00:00,3.22,19.08,34.41,28.89,56.26,223.58,0.01,16.88,Not Required,Normal operation
2020-10-24 09:00:00,52.38,211.1,25.88,78.73,60.57,244.08,0.21,24.81,Warning,Check shading
2020-10-24 12:00:00,420.91,1827.49,27.63,42.07,80.71,231.73,1.82,23.03,Required,Clean panels
2020-10-24 15:00:00,191.01,1076.72,43.25,35.92,73.85,203.39,0.94,17.74,Required,Cooling system check
2020-10-24 18:00:00,0.26,1.29,40.0,41.27,53.8,229.56,0.0,20.16,Warning,Inspect inverter
2020-10-25 06:00:00,0.0,0.0,33.54,35.08,75.94,202.79,0.0,0.0,Required,Check wiring
2020-10-25 09:00:00,40.78,198.32,22.25,47.97,38.65,249.17,0.16,20.56,Not Required,Normal operation
2020-10-25 12:00:00,246.46,1405.37,36.27,27.2,17.95,245.25,1.0,17.54,Not Required,Normal operation
2020-10-25 15:00:00,161.67,968.61,39.49,37.92,22.63,222.57,0.73,16.69,Warning,Minor cleaning suggested
2020-10-25 18:00:00,0.0,0.0,28.15,57.21,44.7,222.34,0.0,0.0,Required,Cooling system check
2020-10-26 06:00:00,1.41,8.22,21.89,67.0,97.59,233.16,0.01,17.15,Required,Clean panels
2020-10-26 09:00:00,117.01,528.37,34.79,74.22,57.44,227.4,0.51,22.15,Not Required,Normal operation
2020-10-26 12:00:00,453.01,2334.39,23.22,53.01,16.69,228.43,1.98,19.41,Not Required,Normal operation
2020-10-26 15:00:00,225.98,1103.91,32.64,74.38,45.7,235.61,0.96,20.47,Not Required,Normal operation
2020-10-26 18:00:00,6.73,30.9,38.82,23.75,32.88,230.12,0.03,21.78,Warning,Inspect inverter
2020-10-27 06:00:00,6.28,33.73,21.47,68.98,45.38,214.55,0.03,18.62,Not Required,Normal operation
2020-10-27 09:00:00,99.87,486.5,37.44,56.93,62.16,206.9,0.48,20.53,Warning,Check shading
2020-10-27 12:00:00,479.71,2679.94,24.47,28.07,55.45,228.49,2.1,17.9,Not Required,Normal operation
2020-10-27 15:00:00,211.75,1180.75,34.42,48.7,29.82,208.37,1.02,17.93,Not Required,Normal operation
2020-10-27 18:00:00,3.6,16.5,35.81,50.99,59.12,242.51,0.01,21.82,Not Required,Normal operation
2020-10-28 06:00:00,8.46,40.16,22.84,37.39,43.31,226.14,0.04,21.07,Not Required,Normal operation
2020-10-28 09:00:00,119.03,506.23,36.01,79.98,84.31,234.91,0.51,23.51,Required,Cooling system check
2020-10-28 12:00:00,377.48,1848.5,28.8,42.21,21.76,222.92,1.69,20.42,Not Required,Normal operation
2020-10-28 15:00:00,207.5,897.4,20.58,37.6,67.16,246.93,0.84,23.12,Warning,Inspect inverter
2020-10-28 18:00:00,0.72,4.07,26.03,53.0,18.22,239.03,0.0,17.69,Not Required,Normal operation
2020-10-29 06:00:00,5.04,21.25,42.69,70.82,64.08,231.04,0.02,23.72,Required,Cooling system check
2020-10-29 09:00:00,74.69,402.77,44.39,48.88,78.35,229.13,0.33,18.54,Required,Check wiring
2020-10-29 12:00:00,406.05,1917.02,23.7,59.68,13.62,239.65,1.69,21.18,Not Required,Normal operation
2020-10-29 15:00:00,106.01,499.65,23.29,26.57,15.35,210.73,0.5,21.22,Not Required,Normal operation
2020-10-29 18:00:00,0.13,0.71,37.87,75.9,20.68,246.19,0.0,18.31,Not Required,Normal operation
2020-10-30 06:00:00,7.93,40.65,26.27,70.9,67.1,245.39,0.03,19.51,Warning,Inspect inverter
2020-10-30 09:00:00,106.58,507.08,25.0,40.91,36.26,214.2,0.5,21.02,Not Required,Normal operation
2020-10-30 12:00:00,481.87,2628.15,30.71,56.52,93.67,249.48,1.93,18.33,Required,Check wiring
2020-10-30 15:00:00,103.32,541.66,42.63,34.66,66.72,217.37,0.48,19.07,Required,Cooling system check
2020-10-30 18:00:00,1.95,11.26,42.28,47.51,39.81,238.59,0.01,17.32,Required,Check wiring
2020-10-31 06:00:00,0.0,0.0,37.92,28.8,10.91,211.93,0.0,0.0,Required,Cooling system check
2020-10-31 09:00:00,95.43,487.11,38.84,56.28,30.77,248.1,0.38,19.59,Warning,Minor cleaning suggested
2020-10-31 12:00:00,336.51,1891.24,32.73,75.56,0.76,233.43,1.44,17.79,Not Required,Normal operation
2020-10-31 15:00:00,142.23,727.32,36.48,50.62,31.2,204.38,0.7,19.56,Not Required,Normal operation
2020-10-31 18:00:00,9.67,51.62,31.39,41.3,38.65,223.54,0.04,18.73,Not Required,Normal operation
2020-11-01 06:00:00,7.42,36.08,26.59,24.65,13.18,207.93,0.04,20.57,Not Required,Normal operation
2020-11-01 09:00:00,76.36,334.69,38.52,29.97,73.44,239.2,0.32,22.82,Warning,Inspect inverter
2020-11-01 12:00:00,294.15,1533.03,36.0,32.79,22.39,206.94,1.42,19.19,Not Required,Normal operation
2020-11-01 15:00:00,154.14,708.3,34.71,77.92,90.47,214.14,0.72,21.76,Required,Cooling system check
2020-11-01 18:00:00,0.0,0.0,33.32,73.96,19.56,226.56,0.0,0.0,Required,Clean panels
2020-11-02 06:00:00,0.0,0.0,35.3,55.41,1.54,223.71,0.0,0.0,Required,Check wiring
2020-11-02 09:00:00,38.32,199.7,39.56,23.57,92.65,233.86,0.16,19.19,Required,Clean panels
2020-11-02 12:00:00,322.74,1703.02,29.35,36.93,24.72,209.77,1.54,18.95,Not Required,Normal operation
2020-11-02 15:00:00,216.48,1090.93,44.15,40.8,7.36,236.36,0.92,19.84,Required,Clean panels
2020-11-02 18:00:00,5.32,25.01,27.07,73.9,37.09,214.09,0.02,21.27,Not Required,Normal operation
2020-11-03 06:00:00,0.0,0.0,22.16,26.29,12.99,246.59,0.0,0.0,Required,Cooling system check
2020-11-03 09:00:00,121.83,681.29,26.71,44.89,85.19,248.48,0.49,17.88,Required,Clean panels
2020-11-03 12:00:00,374.74,1917.08,27.17,55.57,79.53,236.16,1.59,19.55,Warning,Check shading
2020-11-03 15:00:00,180.24,976.45,37.75,71.65,69.17,245.57,0.73,18.46,Warning,Check shading
2020-11-03 18:00:00,0.0,0.0,43.4,43.04,60.27,236.73,0.0,0.0,Required,Cooling system check
2020-11-04 06:00:00,0.0,0.0,35.15,52.8,33.2,247.34,0.0,0.0,Required,Clean panels
2020-11-04 09:00:00,20.4,112.21,29.09,56.34,30.52,209.78,0.1,18.18,Not Required,Normal operation
2020-11-04 12:00:00,444.24,2121.99,30.94,22.26,96.68,233.57,1.9,20.94,Required,Cooling system check
2020-11-04 15:00:00,122.82,681.38,26.61,49.81,29.94,218.23,0.56,18.03,Not Required,Normal operation
2020-11-04 18:00:00,6.79,34.83,37.04,27.79,83.24,222.66,0.03,19.49,Required,Clean panels
2020-11-05 06:00:00,3.91,16.38,43.8,54.36,13.93,241.23,0.02,23.87,Required,Cooling system check
2020-11-05 09:00:00,102.31,534.5,43.75,54.81,93.29,222.1,0.46,19.14,Required,Check wiring
2020-11-05 12:00:00,372.82,1902.47,44.14,28.31,19.04,202.8,1.84,19.6,Required,Clean panels
2020-11-05 15:00:00,180.96,1053.14,22.88,31.13,98.97,244.5,0.74,17.18,Required,Cooling system check
2020-11-05 18:00:00,0.0,0.0,43.75,76.63,91.88,208.08,0.0,0.0,Required,Cooling system check
2020-11-06 06:00:00,0.0,0.0,22.28,63.58,95.17,249.58,0.0,0.0,Required,Check wiring
2020-11-06 09:00:00,143.45,742.09,32.39,45.01,49.16,228.91,0.63,19.33,Not Required,Normal operation
2020-11-06 12:00:00,437.28,2336.23,41.17,57.65,13.46,243.67,1.79,18.72,Warning,Minor cleaning suggested
2020-11-06 15:00:00,126.73,662.33,30.9,71.0,35.42,245.83,0.52,19.13,Not Required,Normal operation
2020-11-06 18:00:00,0.0,0.0,27.23,77.23,35.09,206.17,0.0,0.0,Required,Clean panels
2020-11-07 06:00:00,2.1,9.49,21.83,53.51,40.68,223.9,0.01,22.13,Not Required,Normal operation
2020-11-07 09:00:00,36.27,152.38,29.16,55.82,35.08,205.96,0.18,23.8,Not Required,Normal operation
2020-11-07 12:00:00,460.87,2002.45,42.21,36.88,85.09,220.44,2.09,23.02,Required,Clean panels
2020-11-07 15:00:00,186.15,872.76,28.41,69.01,48.7,223.16,0.83,21.33,Not Required,Normal operation
2020-11-07 18:00:00,0.0,0.0,26.0,22.7,30.6,248.0,0.0,0.0,Required,Check wiring
2020-11-08 06:00:00,4.41,22.23,40.92,29.78,63.34,218.26,0.02,19.84,Warning,Check shading
2020-11-08 09:00:00,109.94,526.62,20.03,64.45,69.32,239.76,0.46,20.88,Warning,Minor cleaning suggested
2020-11-08 12:00:00,493.97,2458.86,37.09,27.24,52.48,249.98,1.98,20.09,Not Required,Normal operation
2020-11-08 15:00:00,109.31,510.33,24.1,76.4,18.67,243.95,0.45,21.42,Not Required,Normal operation
2020-11-08 18:00:00,0.0,0.0,26.43,44.47,75.25,202.35,0.0,0.0,Required,Cooling system check
2020-11-09 06:00:00,0.0,0.0,37.17,58.01,44.76,220.21,0.0,0.0,Required,Check wiring
2020-11-09 09:00:00,49.69,286.16,40.84,37.97,59.78,200.97,0.25,17.36,Warning,Inspect inverter
2020-11-09 12:00:00,231.42,1211.03,38.38,37.31,78.68,243.86,0.95,19.11,Warning,Check shading
2020-11-09 15:00:00,249.68,1476.89,25.48,74.3,6.5,208.91,1.2,16.91,Not Required,Normal operation
2020-11-09 18:00:00,0.0,0.0,30.81,45.93,66.06,212.75,0.0,0.0,Required,Cooling system check
2020-11-10 06:00:00,0.14,0.65,34.51,68.26,69.79,211.84,0.0,21.54,Warning,Inspect inverter
2020-11-10 09:00:00,29.99,139.47,41.2,36.93,84.8,219.08,0.14,21.5,Required,Check wiring
2020-11-10 12:00:00,227.94,1176.55,33.93,34.6,85.47,245.73,0.93,19.37,Required,Cooling system check
2020-11-10 15:00:00,96.65,544.16,29.23,36.23,52.67,248.21,0.39,17.76,Not Required,Normal operation
2020-11-10 18:00:00,0.0,0.0,38.22,50.19,65.33,218.71,0.0,0.0,Required,Cooling system check
2020-11-11 06:00:00,3.91,18.2,27.77,50.57,20.85,233.82,0.02,21.48,Not Required,Normal operation
2020-11-11 09:00:00,137.37,700.46,21.08,45.56,24.19,238.13,0.58,19.61,Not Required,Normal operation
2020-11-11 12:00:00,195.73,979.17,43.86,46.69,52.94,203.27,0.96,19.99,Required,Clean panels
2020-11-11 15:00:00,150.69,609.44,37.46,22.41,97.79,218.68,0.69,24.73,Required,Check wiring
2020-11-11 18:00:00,9.14,38.86,30.4,61.28,70.28,213.83,0.04,23.52,Warning,Check shading
2020-11-12 06:00:00,0.0,0.0,24.51,38.57,49.6,237.3,0.0,0.0,Required,Cooling system check
2020-11-12 09:00:00,148.43,656.34,40.28,77.88,80.47,222.77,0.67,22.61,Required,Cooling system check
2020-11-12 12:00:00,266.69,1256.03,39.55,24.05,46.1,205.54,1.3,21.23,Warning,Minor cleaning suggested
2020-11-12 15:00:00,110.73,624.61,35.33,77.58,30.44,209.27,0.53,17.73,Not Required,Normal operation
2020-11-12 18:00:00,0.0,0.0,30.51,70.29,12.45,202.98,0.0,0.0,Required,Check wiring
2020-11-13 06:00:00,0.0,0.0,32.51,78.14,99.08,228.38,0.0,0.0,Required,Check wiring
2020-11-13 09:00:00,35.31,186.12,28.4,38.61,69.98,212.53,0.17,18.97,Warning,Check shading
2020-11-13 12:00:00,318.01,1566.23,37.01,72.02,94.2,220.77,1.44,20.3,Required,Cooling system check
2020-11-13 15:00:00,139.03,752.32,24.43,28.2,93.57,235.43,0.59,18.48,Required,Clean panels
2020-11-13 18:00:00,8.92,50.04,40.18,53.89,95.74,223.95,0.04,17.83,Required,Check wiring
2020-11-14 06:00:00,0.0,0.0,32.19,49.31,41.1,234.24,0.0,0.0,Required,Clean panels
2020-11-14 09:00:00,98.03,439.75,36.92,30.31,25.86,205.58,0.48,22.29,Not Required,Normal operation
2020-11-14 12:00:00,462.91,2004.87,32.85,51.8,77.4,243.8,1.9,23.09,Warning,Check shading
2020-11-14 15:00:00,180.86,1069.76,22.45,43.71,8.32,224.66,0.81,16.91,Not Required,Normal operation
2020-11-14 18:00:00,0.0,0.0,28.33,40.07,21.65,225.77,0.0,0.0,Required,Clean panels
2020-11-15 06:00:00,0.0,0.0,22.5,21.3,63.91,227.85,0.0,0.0,Required,Clean panels
2020-11-15 09:00:00,71.83,429.96,44.81,77.49,74.31,240.15,0.3,16.71,Required,Check wiring
2020-11-15 12:00:00,445.72,2515.79,41.28,48.21,12.89,235.54,1.89,17.72,Warning,Check shading
2020-11-15 15:00:00,150.14,873.31,38.99,45.55,67.26,221.82,0.68,17.19,Warning,Inspect inverter
2020-11-15 18:00:00,1.49,8.46,21.96,48.23,60.3,243.88,0.01,17.61,Warning,Check shading
2020-11-16 06:00:00,0.0,0.0,33.99,71.14,25.26,211.71,0.0,0.0,Required,Check wiring
2020-11-16 09:00:00,56.44,231.93,20.0,79.11,0.84,223.7,0.25,24.33,Not Required,Normal operation
2020-11-16 12:00:00,489.6,2679.16,38.37,74.66,62.33,246.11,1.99,18.27,Warning,Inspect inverter
2020-11-16 15:00:00,218.24,1230.84,41.63,31.23,10.36,231.85,0.94,17.73,Warning,Minor cleaning suggested
2020-11-16 18:00:00,0.0,0.0,44.93,45.67,95.28,239.64,0.0,0.0,Required,Check wiring
2020-11-17 06:00:00,3.61,17.29,27.5,50.93,56.83,207.93,0.02,20.88,Not Required,Normal operation
2020-11-17 09:00:00,143.6,713.54,21.66,68.28,80.87,225.48,0.64,20.13,Required,Clean panels
2020-11-17 12:00:00,367.62,1495.59,38.18,34.53,24.24,225.55,1.63,24.58,Warning,Minor cleaning suggested
2020-11-17 15:00:00,206.12,864.97,39.47,25.65,84.02,206.77,1.0,23.83,Required,Check wiring
2020-11-17 18:00:00,1.96,8.07,23.78,59.77,57.63,206.91,0.01,24.29,Not Required,Normal operation
2020-11-18 06:00:00,0.0,0.0,44.51,66.66,38.37,223.35,0.0,0.0,Required,Clean panels
2020-11-18 09:00:00,79.74,345.46,34.42,55.41,55.01,212.46,0.38,23.08,Not Required,Normal operation
2020-11-18 12:00:00,304.35,1788.68,36.42,40.29,65.0,245.76,1.24,17.02,Warning,Minor cleaning suggested
2020-11-18 15:00:00,219.49,1217.95,32.46,74.8,55.73,223.1,0.98,18.02,Not Required,Normal operation
2020-11-18 18:00:00,0.0,0.0,42.02,57.6,51.72,248.91,0.0,0.0,Required,Clean panels
2020-11-19 06:00:00,0.0,0.0,26.06,38.98,43.96,242.66,0.0,0.0,Required,Check wiring
2020-11-19 09:00:00,139.45,637.99,34.58,55.35,60.53,220.51,0.63,21.86,Warning,Minor cleaning suggested
